"BehaviorSpace results (NetLogo 5.3.1)"
"Amsterdam_v6.3.nlogo"
"yellow flexbuses at 2.0 with varying fixed bus sizes"
"03/31/2018 20:44:19:382 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","40","0","30"
"[run number]","green_bus_ratio","red_bus_ratio","fixed_bus_size","yellow_bus_ratio","[step]","average_travelling_time","final_average_travelling_time","average_travelling_time_remaining","expenses","number_of_messages","count buses","total_flexbus","total_fixedbus","total_idle"
"1","2","10","12","2","314","104.09859154929578","112.36486486486487","309","114711","595","12","1","7","4"
"2","2","10","60","2","333","101.77464788732394","111.10810810810811","333","82310","382","10","0","7","3"
"3","2","10","150","2","344","102.95774647887323","112.6891891891892","344","82387","378","10","0","7","3"
"2","2","10","60","2","334","101.77464788732394","111.14864864864865","334","82317","382","10","0","7","3"
"3","2","10","150","2","345","102.95774647887323","112.72972972972973","345","82394","378","10","0","7","3"
"1","2","10","12","2","315","104.09859154929578","112.4054054054054","310","114719.5","595","12","1","7","4"
"2","2","10","60","2","335","101.77464788732394","111.1891891891892","335","82324","382","10","0","7","3"
"3","2","10","150","2","346","102.95774647887323","112.77027027027027","346","82401","378","10","0","7","3"
"1","2","10","12","2","316","104.09859154929578","112.44594594594595","311","114728","595","12","1","7","4"
"2","2","10","60","2","336","101.77464788732394","111.22972972972973","336","82331","382","10","0","7","3"
"3","2","10","150","2","347","102.95774647887323","112.8108108108108","347","82408","378","10","0","7","3"
"1","2","10","12","2","317","104.09859154929578","112.48648648648648","312","114736.5","595","12","1","7","4"
"2","2","10","60","2","337","101.77464788732394","111.27027027027027","337","82338","382","10","0","7","3"
"3","2","10","150","2","348","102.95774647887323","112.85135135135135","348","82415","378","10","0","7","3"
"1","2","10","12","2","318","104.09859154929578","112.52702702702703","313","114745","595","12","1","7","4"
"2","2","10","60","2","338","101.77464788732394","111.3108108108108","338","82345","382","10","0","7","3"
"3","2","10","150","2","349","102.95774647887323","112.89189189189189","349","82422","378","10","0","7","3"
"1","2","10","12","2","319","107.06944444444444","112.56756756756756","311.5","114753.5","595","12","1","7","4"
"2","2","10","60","2","339","101.77464788732394","111.35135135135135","339","82352","382","10","0","7","3"
"1","2","10","12","2","320","107.06944444444444","112.5945945945946","312.5","114762","595","12","1","7","4"
"2","2","10","60","2","340","101.77464788732394","111.39189189189189","340","82359","382","10","0","7","3"
"3","2","10","150","2","350","102.95774647887323","112.93243243243244","350","82429","378","10","0","7","3"
"1","2","10","12","2","321","107.06944444444444","112.62162162162163","313.5","114770.5","595","12","1","7","4"
"3","2","10","150","2","351","102.95774647887323","112.97297297297297","351","82436","378","10","0","7","3"
"2","2","10","60","2","341","101.77464788732394","111.43243243243244","341","82366","382","10","0","7","3"
"1","2","10","12","2","322","107.06944444444444","112.64864864864865","314.5","114779","595","12","1","7","4"
"3","2","10","150","2","352","102.95774647887323","113.01351351351352","352","82443","378","10","0","7","3"
"2","2","10","60","2","342","101.77464788732394","111.47297297297297","342","82373","382","10","0","7","3"
"1","2","10","12","2","323","107.06944444444444","112.67567567567568","315.5","114787.5","595","12","1","7","4"
"3","2","10","150","2","353","102.95774647887323","113.05405405405405","353","82450","378","10","0","7","3"
"2","2","10","60","2","343","101.77464788732394","111.51351351351352","343","82380","382","10","0","7","3"
"1","2","10","12","2","324","107.06944444444444","112.70270270270271","316.5","114796","595","12","1","7","4"
"3","2","10","150","2","354","102.95774647887323","113.0945945945946","354","82457","378","10","0","7","3"
"2","2","10","60","2","344","101.77464788732394","111.55405405405405","344","82387","382","10","0","7","3"
"1","2","10","12","2","325","107.06944444444444","112.72972972972973","317.5","114804.5","595","12","1","7","4"
"3","2","10","150","2","355","102.95774647887323","113.13513513513513","355","82464","378","10","0","7","3"
"1","2","10","12","2","326","107.06944444444444","112.75675675675676","318.5","114813","595","12","1","7","4"
"2","2","10","60","2","345","101.77464788732394","111.5945945945946","345","82394","382","10","0","7","3"
"3","2","10","150","2","356","102.95774647887323","113.17567567567568","356","82471","378","10","0","7","3"
"3","2","10","150","2","357","102.95774647887323","113.21621621621621","357","82478","378","10","0","7","3"
"2","2","10","60","2","346","101.77464788732394","111.63513513513513","346","82401","382","10","0","7","3"
"1","2","10","12","2","327","107.06944444444444","112.78378378378379","319.5","114821.5","595","12","1","7","4"
"2","2","10","60","2","347","101.77464788732394","111.67567567567568","347","82408","382","10","0","7","3"
"3","2","10","150","2","358","102.95774647887323","113.25675675675676","358","82485","378","10","0","7","3"
"1","2","10","12","2","328","107.06944444444444","112.8108108108108","320.5","114830","595","12","1","7","4"
"3","2","10","150","2","359","102.95774647887323","113.29729729729729","359","82492","378","10","0","7","3"
"2","2","10","60","2","348","101.77464788732394","111.71621621621621","348","82415","382","10","0","7","3"
"1","2","10","12","2","329","107.06944444444444","112.83783783783784","321.5","114838.5","595","12","1","7","4"
"3","2","10","150","2","360","102.95774647887323","113.33783783783784","360","82499","378","10","0","7","3"
"2","2","10","60","2","349","101.77464788732394","111.75675675675676","349","82422","382","10","0","7","3"
"1","2","10","12","2","330","107.06944444444444","112.86486486486487","322.5","114847","595","12","1","7","4"
"3","2","10","150","2","361","102.95774647887323","113.37837837837837","361","82506","378","10","0","7","3"
"2","2","10","60","2","350","101.77464788732394","111.79729729729729","350","82429","382","10","0","7","3"
"3","2","10","150","2","362","102.95774647887323","113.41891891891892","362","82513","378","10","0","7","3"
"1","2","10","12","2","331","107.06944444444444","112.89189189189189","323.5","114855.5","595","12","1","7","4"
"2","2","10","60","2","351","101.77464788732394","111.83783783783784","351","82436","382","10","0","7","3"
"3","2","10","150","2","363","102.95774647887323","113.45945945945945","363","82520","378","10","0","7","3"
"1","2","10","12","2","332","107.06944444444444","112.91891891891892","324.5","114864","595","12","1","7","4"
"2","2","10","60","2","352","101.77464788732394","111.87837837837837","352","82443","382","10","0","7","3"
"3","2","10","150","2","364","102.95774647887323","113.5","364","82527","378","10","0","7","3"
"1","2","10","12","2","333","107.06944444444444","112.94594594594595","325.5","114872.5","595","12","1","7","4"
"2","2","10","60","2","353","101.77464788732394","111.91891891891892","353","82450","382","10","0","7","3"
"3","2","10","150","2","365","102.95774647887323","113.54054054054055","365","82534","378","10","0","7","3"
"1","2","10","12","2","334","107.06944444444444","112.97297297297297","326.5","114881","595","12","1","7","4"
"2","2","10","60","2","354","101.77464788732394","111.95945945945945","354","82457","382","10","0","7","3"
"3","2","10","150","2","366","102.95774647887323","113.58108108108108","366","82541","378","10","0","7","3"
"1","2","10","12","2","335","107.06944444444444","113","327.5","114889.5","595","12","1","7","4"
"2","2","10","60","2","355","101.77464788732394","112","355","82464","382","10","0","7","3"
"3","2","10","150","2","367","102.95774647887323","113.62162162162163","367","82548","378","10","0","7","3"
"1","2","10","12","2","336","107.06944444444444","113.02702702702703","328.5","114898","595","12","1","7","4"
"2","2","10","60","2","356","101.77464788732394","112.04054054054055","356","82471","382","10","0","7","3"
"3","2","10","150","2","368","102.95774647887323","113.66216216216216","368","82555","378","10","0","7","3"
"1","2","10","12","2","337","107.06944444444444","113.05405405405405","329.5","114906.5","595","12","1","7","4"
"2","2","10","60","2","357","101.77464788732394","112.08108108108108","357","82478","382","10","0","7","3"
"3","2","10","150","2","369","102.95774647887323","113.70270270270271","369","82562","378","10","0","7","3"
"1","2","10","12","2","338","107.06944444444444","113.08108108108108","330.5","114915","595","12","1","7","4"
"2","2","10","60","2","358","101.77464788732394","112.12162162162163","358","82485","382","10","0","7","3"
"3","2","10","150","2","370","102.95774647887323","113.74324324324324","370","82569","378","10","0","7","3"
"2","2","10","60","2","359","101.77464788732394","112.16216216216216","359","82492","382","10","0","7","3"
"1","2","10","12","2","339","107.06944444444444","113.10810810810811","331.5","114923.5","595","12","1","7","4"
"3","2","10","150","2","371","102.95774647887323","113.78378378378379","371","82576","378","10","0","7","3"
"2","2","10","60","2","360","101.77464788732394","112.20270270270271","360","82499","382","10","0","7","3"
"1","2","10","12","2","340","107.06944444444444","113.13513513513513","332.5","114932","595","12","1","7","4"
"3","2","10","150","2","372","102.95774647887323","113.82432432432432","372","82583","378","10","0","7","3"
"2","2","10","60","2","361","101.77464788732394","112.24324324324324","361","82506","382","10","0","7","3"
"3","2","10","150","2","373","102.95774647887323","113.86486486486487","373","82590","378","10","0","7","3"
"1","2","10","12","2","341","107.06944444444444","113.16216216216216","333.5","114940.5","595","12","1","7","4"
"2","2","10","60","2","362","101.77464788732394","112.28378378378379","362","82513","382","10","0","7","3"
"1","2","10","12","2","342","107.06944444444444","113.1891891891892","334.5","114947.5","606","12","1","7","4"
"3","2","10","150","2","374","102.95774647887323","113.9054054054054","374","82597","378","10","0","7","3"
"2","2","10","60","2","363","101.77464788732394","112.32432432432432","363","82520","382","10","0","7","3"
"3","2","10","150","2","375","102.95774647887323","113.94594594594595","375","82604","378","10","0","7","3"
"1","2","10","12","2","343","107.06944444444444","113.21621621621621","335.5","114954.5","606","12","0","7","5"
"2","2","10","60","2","364","101.77464788732394","112.36486486486487","364","82527","382","10","0","7","3"
"3","2","10","150","2","376","102.95774647887323","113.98648648648648","376","82611","378","10","0","7","3"
"1","2","10","12","2","344","107.06944444444444","113.24324324324324","336.5","114961.5","606","12","0","7","5"
"3","2","10","150","2","377","102.95774647887323","114.02702702702703","377","82618","378","10","0","7","3"
"2","2","10","60","2","365","101.77464788732394","112.4054054054054","365","82534","382","10","0","7","3"
"1","2","10","12","2","345","107.06944444444444","113.27027027027027","337.5","114968.5","606","12","0","7","5"
"2","2","10","60","2","366","101.77464788732394","112.44594594594595","366","82541","382","10","0","7","3"
"3","2","10","150","2","378","102.95774647887323","114.06756756756756","378","82625","378","10","0","7","3"
"1","2","10","12","2","346","107.06944444444444","113.29729729729729","338.5","114975.5","606","12","0","7","5"
"3","2","10","150","2","379","102.95774647887323","114.10810810810811","379","82632","378","10","0","7","3"
"2","2","10","60","2","367","101.77464788732394","112.48648648648648","367","82548","382","10","0","7","3"
"1","2","10","12","2","347","107.06944444444444","113.32432432432432","339.5","114982.5","606","12","0","7","5"
"3","2","10","150","2","380","102.95774647887323","114.14864864864865","380","82639","378","10","0","7","3"
"2","2","10","60","2","368","101.77464788732394","112.52702702702703","368","82555","382","10","0","7","3"
"1","2","10","12","2","348","107.06944444444444","113.35135135135135","340.5","114989.5","606","12","0","7","5"
"3","2","10","150","2","381","102.95774647887323","114.1891891891892","381","82646","378","10","0","7","3"
"2","2","10","60","2","369","101.77464788732394","112.56756756756756","369","82562","382","10","0","7","3"
"1","2","10","12","2","349","107.06944444444444","113.37837837837837","341.5","114996.5","606","12","0","7","5"
"3","2","10","150","2","382","102.95774647887323","114.22972972972973","382","82653","378","10","0","7","3"
"2","2","10","60","2","370","101.77464788732394","112.60810810810811","370","82569","382","10","0","7","3"
"1","2","10","12","2","350","107.06944444444444","113.4054054054054","342.5","115003.5","606","12","0","7","5"
"3","2","10","150","2","383","102.95774647887323","114.27027027027027","383","82660","378","10","0","7","3"
"2","2","10","60","2","371","101.77464788732394","112.64864864864865","371","82576","382","10","0","7","3"
"1","2","10","12","2","351","107.06944444444444","113.43243243243244","343.5","115010.5","606","12","0","7","5"
"3","2","10","150","2","384","102.95774647887323","114.3108108108108","384","82667","378","10","0","7","3"
"2","2","10","60","2","372","101.77464788732394","112.6891891891892","372","82583","382","10","0","7","3"
"1","2","10","12","2","352","107.06944444444444","113.45945945945945","344.5","115017.5","606","12","0","7","5"
"3","2","10","150","2","385","102.95774647887323","114.35135135135135","385","82674","378","10","0","7","3"
"2","2","10","60","2","373","101.77464788732394","112.72972972972973","373","82590","382","10","0","7","3"
"1","2","10","12","2","353","107.06944444444444","113.48648648648648","345.5","115024.5","606","12","0","7","5"
"3","2","10","150","2","386","102.95774647887323","114.39189189189189","386","82681","378","10","0","7","3"
"2","2","10","60","2","374","101.77464788732394","112.77027027027027","374","82597","382","10","0","7","3"
"3","2","10","150","2","387","102.95774647887323","114.43243243243244","387","82688","378","10","0","7","3"
"1","2","10","12","2","354","107.06944444444444","113.51351351351352","346.5","115031.5","606","12","0","7","5"
"2","2","10","60","2","375","101.77464788732394","112.8108108108108","375","82604","382","10","0","7","3"
"3","2","10","150","2","388","102.95774647887323","114.47297297297297","388","82695","378","10","0","7","3"
"1","2","10","12","2","355","107.06944444444444","113.54054054054055","347.5","115038.5","606","12","0","7","5"
"2","2","10","60","2","376","101.77464788732394","112.85135135135135","376","82611","382","10","0","7","3"
"3","2","10","150","2","389","102.95774647887323","114.51351351351352","389","82702","378","10","0","7","3"
"1","2","10","12","2","356","107.06944444444444","113.56756756756756","348.5","115045.5","606","12","0","7","5"
"2","2","10","60","2","377","101.77464788732394","112.89189189189189","377","82618","382","10","0","7","3"
"3","2","10","150","2","390","102.95774647887323","114.55405405405405","390","82709","378","10","0","7","3"
"1","2","10","12","2","357","107.06944444444444","113.5945945945946","349.5","115052.5","606","12","0","7","5"
"2","2","10","60","2","378","101.77464788732394","112.93243243243244","378","82625","382","10","0","7","3"
"3","2","10","150","2","391","102.95774647887323","114.5945945945946","391","82716","378","10","0","7","3"
"1","2","10","12","2","358","107.06944444444444","113.62162162162163","350.5","115059.5","606","12","0","7","5"
"2","2","10","60","2","379","101.77464788732394","112.97297297297297","379","82632","382","10","0","7","3"
"3","2","10","150","2","392","102.95774647887323","114.63513513513513","392","82723","378","10","0","7","3"
"2","2","10","60","2","380","101.77464788732394","113.01351351351352","380","82639","382","10","0","7","3"
"1","2","10","12","2","359","107.06944444444444","113.64864864864865","351.5","115066.5","606","12","0","7","5"
"3","2","10","150","2","393","102.95774647887323","114.67567567567568","393","82730","378","10","0","7","3"
"2","2","10","60","2","381","101.77464788732394","113.05405405405405","381","82646","382","10","0","7","3"
"1","2","10","12","2","360","107.06944444444444","113.67567567567568","352.5","115073.5","606","12","0","7","5"
"3","2","10","150","2","394","102.95774647887323","114.71621621621621","394","82737","378","10","0","7","3"
"2","2","10","60","2","382","101.77464788732394","113.0945945945946","382","82653","382","10","0","7","3"
"1","2","10","12","2","361","107.06944444444444","113.70270270270271","353.5","115080.5","606","12","0","7","5"
"3","2","10","150","2","395","102.95774647887323","114.75675675675676","395","82744","378","10","0","7","3"
"2","2","10","60","2","383","101.77464788732394","113.13513513513513","383","82660","382","10","0","7","3"
"1","2","10","12","2","362","107.06944444444444","113.72972972972973","354.5","115087.5","606","12","0","7","5"
"3","2","10","150","2","396","102.95774647887323","114.79729729729729","396","82751","378","10","0","7","3"
"2","2","10","60","2","384","101.77464788732394","113.17567567567568","384","82667","382","10","0","7","3"
"1","2","10","12","2","363","107.06944444444444","113.75675675675676","355.5","115094.5","606","12","0","7","5"
"3","2","10","150","2","397","102.95774647887323","114.83783783783784","397","82758","378","10","0","7","3"
"2","2","10","60","2","385","101.77464788732394","113.21621621621621","385","82674","382","10","0","7","3"
"1","2","10","12","2","364","107.06944444444444","113.78378378378379","356.5","115101.5","606","12","0","7","5"
"3","2","10","150","2","398","102.95774647887323","114.87837837837837","398","82765","378","10","0","7","3"
"2","2","10","60","2","386","101.77464788732394","113.25675675675676","386","82681","382","10","0","7","3"
"3","2","10","150","2","399","102.95774647887323","114.91891891891892","399","82772","378","10","0","7","3"
"1","2","10","12","2","365","107.06944444444444","113.8108108108108","357.5","115108.5","606","12","0","7","5"
"2","2","10","60","2","387","101.77464788732394","113.29729729729729","387","82688","382","10","0","7","3"
"3","2","10","150","2","400","102.95774647887323","114.95945945945945","400","82779","378","10","0","7","3"
"1","2","10","12","2","366","107.06944444444444","113.83783783783784","358.5","115115.5","606","12","0","7","5"
"2","2","10","60","2","388","101.77464788732394","113.33783783783784","388","82695","382","10","0","7","3"
"3","2","10","150","2","401","102.95774647887323","115","401","82786","378","10","0","7","3"
"1","2","10","12","2","367","107.06944444444444","113.86486486486487","359.5","115122.5","606","12","0","7","5"
"2","2","10","60","2","389","101.77464788732394","113.37837837837837","389","82702","382","10","0","7","3"
"3","2","10","150","2","402","102.95774647887323","115.04054054054055","402","82793","378","10","0","7","3"
"1","2","10","12","2","368","107.06944444444444","113.89189189189189","360.5","115129.5","606","12","0","7","5"
"3","2","10","150","2","403","102.95774647887323","115.08108108108108","403","82800","378","10","0","7","3"
"2","2","10","60","2","390","101.77464788732394","113.41891891891892","390","82709","382","10","0","7","3"
"1","2","10","12","2","369","107.06944444444444","113.91891891891892","361.5","115136.5","606","12","0","7","5"
"3","2","10","150","2","404","102.95774647887323","115.12162162162163","404","82807","378","10","0","7","3"
"2","2","10","60","2","391","101.77464788732394","113.45945945945945","391","82716","382","10","0","7","3"
"1","2","10","12","2","370","107.06944444444444","113.94594594594595","362.5","115143.5","606","12","0","7","5"
"3","2","10","150","2","405","102.95774647887323","115.16216216216216","405","82814","378","10","0","7","3"
"2","2","10","60","2","392","101.77464788732394","113.5","392","82723","382","10","0","7","3"
"1","2","10","12","2","371","107.06944444444444","113.97297297297297","363.5","115150.5","606","12","0","7","5"
"3","2","10","150","2","406","102.95774647887323","86.98979591836735","46","82821","378","10","0","7","3"
"2","2","10","60","2","393","101.77464788732394","113.54054054054055","393","82730","382","10","0","7","3"
"1","2","10","12","2","372","107.06944444444444","114","364.5","115157.5","606","12","0","7","5"
"3","2","10","150","2","407","102.95774647887323","87.26530612244898","47","82828","378","10","0","7","3"
"2","2","10","60","2","394","101.77464788732394","113.58108108108108","394","82737","382","10","0","7","3"
"1","2","10","12","2","373","107.06944444444444","114.02702702702703","365.5","115164.5","606","12","0","7","5"
"2","2","10","60","2","395","101.77464788732394","113.62162162162163","395","82744","382","10","0","7","3"
"3","2","10","150","2","408","102.95774647887323","87.54081632653062","48","82835","378","10","0","7","3"
"1","2","10","12","2","374","107.06944444444444","114.05405405405405","366.5","115171.5","606","12","0","7","5"
"3","2","10","150","2","409","102.95774647887323","87.81632653061224","49","82842","378","10","0","7","3"
"2","2","10","60","2","396","101.77464788732394","113.66216216216216","396","82751","382","10","0","7","3"
"1","2","10","12","2","375","107.06944444444444","114.08108108108108","367.5","115178.5","606","12","0","7","5"
"3","2","10","150","2","410","102.95774647887323","88.09183673469387","50","82849","378","10","0","7","3"
"2","2","10","60","2","397","101.77464788732394","113.70270270270271","397","82758","382","10","0","7","3"
"1","2","10","12","2","376","107.06944444444444","114.10810810810811","368.5","115185.5","606","12","0","7","5"
"3","2","10","150","2","411","102.95774647887323","88.36734693877551","51","82856","378","10","0","7","3"
"2","2","10","60","2","398","101.77464788732394","113.74324324324324","398","82765","382","10","0","7","3"
"3","2","10","150","2","412","102.95774647887323","88.64285714285714","52","82863","378","10","0","7","3"
"1","2","10","12","2","377","107.06944444444444","114.13513513513513","369.5","115192.5","606","12","0","7","5"
"2","2","10","60","2","399","101.77464788732394","113.78378378378379","399","82772","382","10","0","7","3"
"3","2","10","150","2","413","102.95774647887323","88.91836734693878","53","82870","378","10","0","7","3"
"1","2","10","12","2","378","107.06944444444444","114.16216216216216","370.5","115199.5","606","12","0","7","5"
"2","2","10","60","2","400","101.77464788732394","113.82432432432432","400","82779","382","10","0","7","3"
"3","2","10","150","2","414","102.95774647887323","89.1938775510204","54","82877","378","10","0","7","3"
"1","2","10","12","2","379","107.06944444444444","114.1891891891892","371.5","115206.5","606","12","0","7","5"
"2","2","10","60","2","401","101.77464788732394","113.86486486486487","401","82786","382","10","0","7","3"
"3","2","10","150","2","415","102.95774647887323","89.46938775510205","55","82884","378","10","0","7","3"
"1","2","10","12","2","380","107.06944444444444","114.21621621621621","372.5","115213.5","606","12","0","7","5"
"2","2","10","60","2","402","101.77464788732394","113.9054054054054","402","82793","382","10","0","7","3"
"3","2","10","150","2","416","102.95774647887323","89.74489795918367","56","82891","378","10","0","7","3"
"1","2","10","12","2","381","107.06944444444444","114.24324324324324","373.5","115220.5","606","12","0","7","5"
"2","2","10","60","2","403","101.77464788732394","113.94594594594595","403","82800","382","10","0","7","3"
"3","2","10","150","2","417","101.68055555555556","90.0204081632653","58.73076923076923","82898","378","10","0","7","3"
"1","2","10","12","2","382","107.06944444444444","114.27027027027027","374.5","115227.5","606","12","0","7","5"
"2","2","10","60","2","404","101.77464788732394","113.98648648648648","404","82807","382","10","0","7","3"
"3","2","10","150","2","418","101.68055555555556","90.28571428571429","59.73076923076923","82905","378","10","0","7","3"
"1","2","10","12","2","383","107.06944444444444","114.29729729729729","375.5","115234.5","606","12","0","7","5"
"2","2","10","60","2","405","101.77464788732394","114.02702702702703","405","82814","382","10","0","7","3"
"3","2","10","150","2","419","101.68055555555556","90.55102040816327","60.73076923076923","82912","378","10","0","7","3"
"1","2","10","12","2","384","107.06944444444444","114.32432432432432","376.5","115241.5","606","12","0","7","5"
"2","2","10","60","2","406","101.77464788732394","86.13265306122449","46","82821","382","10","0","7","3"
"2","2","10","60","2","407","101.77464788732394","86.40816326530613","47","82828","382","10","0","7","3"
"1","2","10","12","2","385","107.06944444444444","114.35135135135135","377.5","115248.5","606","12","0","7","5"
"3","2","10","150","2","420","101.68055555555556","90.81632653061224","61.73076923076923","94920.5","509","11","0","7","3"
"2","2","10","60","2","408","101.77464788732394","86.68367346938776","48","82835","382","10","0","7","3"
"1","2","10","12","2","386","107.06944444444444","114.37837837837837","378.5","115255.5","606","12","0","7","5"
"3","2","10","150","2","421","101.68055555555556","33.68301886792453","9.316062176165802","94929","519","11","1","7","3"
"2","2","10","60","2","409","101.77464788732394","86.95918367346938","49","82842","382","10","0","7","3"
"1","2","10","12","2","387","107.06944444444444","114.4054054054054","379.5","115262.5","606","12","0","7","5"
"3","2","10","150","2","422","101.68055555555556","34.41132075471698","10.316062176165802","94937.5","519","11","1","7","3"
"2","2","10","60","2","410","101.77464788732394","87.23469387755102","50","82849","382","10","0","7","3"
"1","2","10","12","2","388","107.06944444444444","114.43243243243244","380.5","115269.5","606","12","0","7","5"
"3","2","10","150","2","423","101.68055555555556","35.13962264150943","11.316062176165802","94946","541","11","1","7","3"
"2","2","10","60","2","411","101.77464788732394","87.51020408163265","51","82856","382","10","0","7","3"
"1","2","10","12","2","389","107.06944444444444","114.45945945945945","381.5","115276.5","606","12","0","7","5"
"2","2","10","60","2","412","101.77464788732394","87.78571428571429","52","82863","382","10","0","7","3"
"3","2","10","150","2","424","101.68055555555556","35.867924528301884","12.316062176165802","94954.5","563","11","1","7","3"
"1","2","10","12","2","390","107.06944444444444","114.48648648648648","382.5","115283.5","606","12","0","7","5"
"3","2","10","150","2","425","101.68055555555556","36.59622641509434","13.316062176165802","94963","563","11","1","7","3"
"2","2","10","60","2","413","101.77464788732394","88.06122448979592","53","82870","382","10","0","7","3"
"1","2","10","12","2","391","107.06944444444444","114.51351351351352","383.5","115290.5","606","12","0","7","5"
"2","2","10","60","2","414","101.77464788732394","88.33673469387755","54","82877","382","10","0","7","3"
"3","2","10","150","2","426","98.01333333333334","37.324528301886794","14.368421052631579","94971.5","563","11","1","7","3"
"1","2","10","12","2","392","107.06944444444444","114.54054054054055","384.5","115297.5","606","12","0","7","5"
"2","2","10","60","2","415","101.77464788732394","88.61224489795919","55","82884","382","10","0","7","3"
"3","2","10","150","2","427","98.01333333333334","38.04150943396226","15.368421052631579","94980","563","11","1","7","3"
"1","2","10","12","2","393","107.06944444444444","114.56756756756756","385.5","115304.5","606","12","0","7","5"
"2","2","10","60","2","416","101.77464788732394","88.88775510204081","56","82891","382","10","0","7","3"
"3","2","10","150","2","428","95.84415584415585","38.758490566037736","16.377659574468087","94988.5","563","11","1","7","3"
"1","2","10","12","2","394","107.06944444444444","114.5945945945946","386.5","115311.5","606","12","0","7","5"
"2","2","10","60","2","417","100.51388888888889","89.16326530612245","58.73076923076923","82898","382","10","0","7","3"
"3","2","10","150","2","429","95.84415584415585","39.467924528301886","17.377659574468087","94995.5","573","11","1","7","3"
"1","2","10","12","2","395","107.06944444444444","114.62162162162163","387.5","115318.5","606","12","0","7","5"
"2","2","10","60","2","418","100.51388888888889","89.42857142857143","59.73076923076923","82905","382","10","0","7","3"
"3","2","10","150","2","430","95.84415584415585","40.177358490566036","18.377659574468087","95002.5","663","11","0","7","4"
"1","2","10","12","2","396","107.06944444444444","114.64864864864865","388.5","115325.5","606","12","0","7","5"
"2","2","10","60","2","419","100.51388888888889","89.6938775510204","60.73076923076923","82912","382","10","0","7","3"
"3","2","10","150","2","431","95.84415584415585","40.886792452830186","19.377659574468087","95009.5","699","11","0","7","4"
"1","2","10","12","2","397","107.06944444444444","114.67567567567568","389.5","115332.5","606","12","0","7","5"
"3","2","10","150","2","432","95.84415584415585","41.59622641509434","20.377659574468087","95016.5","700","11","0","7","4"
"1","2","10","12","2","398","107.06944444444444","114.70270270270271","390.5","115339.5","606","12","0","7","5"
"2","2","10","60","2","420","100.51388888888889","89.95918367346938","61.73076923076923","94920.5","513","11","0","7","3"
"3","2","10","150","2","433","95.84415584415585","42.30566037735849","21.377659574468087","107025","758","12","0","7","4"
"1","2","10","12","2","399","107.06944444444444","114.72972972972973","391.5","115346.5","606","12","0","7","5"
"2","2","10","60","2","421","100.51388888888889","33.366037735849055","9.316062176165802","94929","523","11","1","7","3"
"3","2","10","150","2","434","94.78205128205128","43.01509433962264","22.422459893048128","107033.5","769","12","1","7","4"
"1","2","10","12","2","400","107.06944444444444","114.75675675675676","392.5","115353.5","606","12","0","7","5"
"2","2","10","60","2","422","100.51388888888889","34.094339622641506","10.316062176165802","94937.5","523","11","1","7","3"
"3","2","10","150","2","435","94.78205128205128","43.72075471698113","23.422459893048128","127044","796","13","1","7","4"
"1","2","10","12","2","401","107.06944444444444","114.78378378378379","393.5","115360.5","606","12","0","7","5"
"2","2","10","60","2","423","100.51388888888889","34.822641509433964","11.316062176165802","94946","567","11","1","7","3"
"1","2","10","12","2","402","107.06944444444444","114.8108108108108","394.5","115367.5","606","12","0","7","5"
"3","2","10","150","2","436","94.78205128205128","18.59873617693523","8.891891891891891","139054.5","848","14","1","8","4"
"2","2","10","60","2","424","100.51388888888889","35.550943396226415","12.316062176165802","94954.5","567","11","1","7","3"
"1","2","10","12","2","403","107.06944444444444","114.83783783783784","395.5","115374.5","606","12","0","7","5"
"3","2","10","150","2","437","94.78205128205128","19.475513428120063","9.891891891891891","139065","861","14","1","8","5"
"2","2","10","60","2","425","100.51388888888889","36.27924528301887","13.316062176165802","94963","567","11","1","7","3"
"3","2","10","150","2","438","94.78205128205128","20.352290679304897","10.891891891891891","139075.5","862","14","1","8","5"
"1","2","10","12","2","404","107.06944444444444","114.86486486486487","396.5","115381.5","606","12","0","7","5"
"2","2","10","60","2","426","96.89333333333333","37.00754716981132","14.368421052631579","94971.5","567","11","1","7","3"
"3","2","10","150","2","439","94.78205128205128","21.22906793048973","11.891891891891891","139086","864","14","1","8","5"
"1","2","10","12","2","405","107.06944444444444","114.89189189189189","397.5","135390.5","631","13","0","7","5"
"2","2","10","60","2","427","96.89333333333333","37.72452830188679","15.368421052631579","94980","567","11","1","7","3"
"3","2","10","150","2","440","92.5125","22.105845181674564","12.920433996383364","139096.5","979","14","1","8","5"
"1","2","10","12","2","406","107.06944444444444","86.77551020408163","31.576923076923077","135399.5","643","13","1","7","5"
"2","2","10","60","2","428","94.75324675324676","38.44150943396227","16.377659574468087","94988.5","567","11","1","7","3"
"1","2","10","12","2","407","107.06944444444444","87.04081632653062","32.57692307692308","135408.5","643","13","1","7","5"
"2","2","10","60","2","429","94.75324675324676","39.15094339622642","17.377659574468087","94995.5","578","11","1","7","3"
"3","2","10","150","2","441","90.7439024390244","22.979462875197473","13.894736842105264","139107","1143","14","1","8","5"
"1","2","10","12","2","408","107.06944444444444","87.3061224489796","33.57692307692308","135417.5","643","13","1","7","5"
"3","2","10","150","2","442","89.90361445783132","23.849921011058452","14.881818181818181","159119.5","1173","15","1","8","5"
"1","2","10","12","2","409","107.06944444444444","87.57142857142857","34.57692307692308","135426.5","643","13","1","7","5"
