"[all run data]","average_travelling_time","final_average_travelling_time","average_travelling_time_remaining","expenses","number_of_messages","count buses","total_flexbus","total_fixedbus","total_idle","average_travelling_time","final_average_travelling_time","average_travelling_time_remaining","expenses","number_of_messages","count buses","total_flexbus","total_fixedbus","total_idle","average_travelling_time","final_average_travelling_time","average_travelling_time_remaining","expenses","number_of_messages","count buses","total_flexbus","total_fixedbus","total_idle"
,"51.80327868852459","58.986486486486484","93.6923076923077","123193","536","16","6","7","3","51.121212121212125","55.45945945945946","92.25","123193","486","16","6","7","3","47.42","61.63513513513514","92.25","123172.5","560","16","6","7","3"
,"51.80327868852459","59.16216216216216","94.6923076923077","123206.5","536","16","6","7","3","51.791044776119406","55.567567567567565","92.71428571428571","123206.5","486","16","6","7","3","47.42","61.95945945945946","93.25","123186","560","16","6","7","3"
,"51.80327868852459","59.33783783783784","95.6923076923077","123220","536","16","6","7","3","51.791044776119406","55.66216216216216","93.71428571428571","123220","486","16","6","7","3","49.943396226415096","62.28378378378378","94.42857142857143","123199.5","560","16","6","7","3"
,"51.80327868852459","59.513513513513516","96.6923076923077","123233.5","536","16","6","7","3","52.470588235294116","55.75675675675676","94","123233.5","486","16","6","7","3","49.943396226415096","62.567567567567565","95.42857142857143","123213","560","16","6","7","3"
,"51.80327868852459","59.689189189189186","97.6923076923077","123247","536","16","6","7","3","53.14492753623188","55.83783783783784","94","123247","486","16","6","7","3","49.943396226415096","62.851351351351354","96.42857142857143","123226.5","565","16","6","7","3"
,"51.80327868852459","59.86486486486486","98.6923076923077","123260.5","536","16","6","7","3","53.14492753623188","55.9054054054054","95","123260.5","486","16","6","7","3","49.943396226415096","63.13513513513514","97.42857142857143","123240","565","16","6","7","3"
,"51.80327868852459","60.04054054054054","99.6923076923077","123274","536","16","6","7","3","53.14492753623188","55.972972972972975","96","123274","486","16","6","7","3","49.943396226415096","63.41891891891892","98.42857142857143","123253.5","565","16","6","7","3"
,"51.80327868852459","60.21621621621622","100.6923076923077","123287.5","536","16","6","7","3","53.14492753623188","56.04054054054054","97","123287.5","486","16","6","7","3","49.943396226415096","63.7027027027027","99.42857142857143","123267","566","16","6","7","3"
,"52.62903225806452","60.391891891891895","101.5","123301","536","16","6","7","3","53.14492753623188","56.108108108108105","98","123301","486","16","6","7","3","51.872727272727275","63.986486486486484","100.05263157894737","123280.5","567","16","6","7","3"
,"53.44444444444444","60.554054054054056","102.27272727272727","123314.5","536","16","6","7","3","53.14492753623188","56.17567567567568","99","123314.5","486","16","6","7","3","52.80357142857143","64.24324324324324","100.83333333333333","123294","567","16","6","7","3"
,"53.44444444444444","60.7027027027027","103.27272727272727","123328","536","16","6","7","3","54.394366197183096","56.24324324324324","101","123328","486","16","6","7","3","52.80357142857143","64.48648648648648","101.83333333333333","123307.5","567","16","6","7","3"
,"54.265625","60.851351351351354","104","123341.5","536","16","6","7","3","55.111111111111114","56.28378378378378","99.5","123341.5","486","16","6","7","3","53.473684210526315","64.72972972972973","103.47058823529412","123321","567","16","6","7","3"
,"54.265625","60.986486486486484","105","123355","536","16","6","7","3","55.111111111111114","56.310810810810814","100.5","123355","486","16","6","7","3","53.473684210526315","64.95945945945945","104.47058823529412","123334.5","567","16","6","7","3"
,"54.265625","61.12162162162162","106","123368.5","536","16","6","7","3","55.111111111111114","56.33783783783784","101.5","123368.5","486","16","6","7","3","53.473684210526315","65.1891891891892","105.47058823529412","123348","567","16","6","7","3"
,"54.265625","61.25675675675676","107","123382","536","16","6","7","3","55.84931506849315","56.36486486486486","95","123382","486","16","6","7","3","53.473684210526315","65.41891891891892","106.47058823529412","123361.5","567","16","6","7","3"
,"55.12307692307692","61.391891891891895","107.66666666666667","123395.5","536","16","6","7","3","56.37837837837838","56.37837837837838","95","123395.5","486","16","6","7","3","53.473684210526315","65.64864864864865","107.47058823529412","123375","567","16","6","7","3"
,"55.12307692307692","61.513513513513516","108.66666666666667","123409","536","16","6","7","3","56.37837837837838","56.37837837837838","95","123409","486","16","6","7","3","53.473684210526315","65.87837837837837","108.47058823529412","123388.5","567","16","6","7","3"
,"55.12307692307692","61.63513513513514","109.66666666666667","123422.5","536","16","6","7","3","56.37837837837838","56.37837837837838","95","123422.5","486","16","6","7","3","53.473684210526315","66.10810810810811","109.47058823529412","123402","567","16","6","7","3"
