"[all run data]","average_travelling_time","final_average_travelling_time","average_travelling_time_remaining","expenses","number_of_messages","count buses","total_flexbus","total_fixedbus","total_idle","average_travelling_time","final_average_travelling_time","average_travelling_time_remaining","expenses","number_of_messages","count buses","total_flexbus","total_fixedbus","total_idle","average_travelling_time","final_average_travelling_time","average_travelling_time_remaining","expenses","number_of_messages","count buses","total_flexbus","total_fixedbus","total_idle","average_travelling_time","final_average_travelling_time","average_travelling_time_remaining","expenses","number_of_messages","count buses","total_flexbus","total_fixedbus","total_idle","average_travelling_time","final_average_travelling_time","average_travelling_time_remaining","expenses","number_of_messages","count buses","total_flexbus","total_fixedbus","total_idle"
,"50.67001360367947","50.67974155183258","51.75292397660819","812564.5","111526","60","8","16","36","43.9457137521011","43.18628852421522","35.63183730715288","812901","64726","69","48","16","5","44.77860465116279","43.92589627766024","34.84530791788856","863848.5","60385","73","54","14","5","47.00846297448662","46.52730287609354","42.07822410147992","932175.5","55567","83","63","15","5","46.09432916692322","45.14483389559152","33.78846153846154","909953","50275","87","67","15","5"
,"50.626380724759386","50.7970724455372","53.11304780876494","812601.5","111644","60","8","16","36","43.90573541291245","43.26782549030819","36.91404011461318","812992","64726","69","48","16","5","44.763011152416354","44.00388815827091","35.92142327650111","863945","60385","73","54","14","5","46.951157450505804","46.60843959059981","43.59520348837209","932282","55569","83","63","15","5","46.06469068995204","45.21619303562239","34.97066014669927","910060","50276","87","67","15","5"
,"50.62564267352185","50.911887472125336","54.22083981337481","812644.5","111908","60","6","16","38","43.882422287026124","43.34764709245812","38.065597667638485","813083","64755","69","48","16","5","44.70045058946979","44.081022356910054","37.28959627329193","864041.5","60413","73","54","14","5","46.930741567460316","46.687117616787695","44.80014695077149","932388.5","55592","83","63","15","5","46.0316241940436","45.28635142089313","36.205980066445186","910167","50294","87","67","15","5"
,"50.61322027365581","51.02218537366345","55.33454734651405","812692","112093","60","10","16","34","43.844854260783464","43.4260964034536","39.338345864661655","813174","64764","69","48","16","5","44.647413793103446","44.154668648865","38.747798238590875","864138","60417","73","54","14","5","46.9015713932195","46.76493796100406","46.09811320754717","932495","55601","83","63","15","5","46.00429316160687","45.35519469380753","37.41638513513514","910274","50305","87","67","15","5"
,"50.58480769230769","51.13208302361485","56.65166754896771","812741","112154","60","13","16","31","43.80718873517787","43.50214420492881","40.69390902081727","813265","64764","69","48","16","5","44.61671381133932","44.22608496769398","40.048899755501225","864234.5","60417","73","54","14","5","46.88572133777613","46.84069986848876","47.272018706157446","932601.5","55602","83","63","15","5","45.98653610771114","45.42289439075991","38.407310704960835","910381","50305","87","67","15","5"
,"50.60084436768375","51.240093773228885","57.624461206896555","812790","112156","60","14","16","30","43.770553432762235","43.57630510606667","42.080760095011875","813356","64764","69","48","16","5","44.59000491159136","44.29624335296472","41.31223980016653","864331","60417","73","54","14","5","46.82041820418204","46.9140602664532","49.15296989422295","932708","55604","83","63","15","5","45.947522756429834","45.48859282977872","39.78125","910488","50308","87","67","15","5"
,"50.55493874425727","51.34621762250558","59.17116125481563","812840.5","112223","60","14","16","30","43.745790832001965","43.64852192806907","43.34567901234568","813447","64764","69","48","16","5","44.55534444716842","44.36491508948482","42.71611253196931","864427.5","60417","73","54","14","5","46.78115408225906","46.984333009320146","50.74478732276897","932814.5","55604","83","63","15","5","45.91256097560976","45.55263308365258","41.13223140495868","910595","50308","87","67","15","5"
,"50.53702408949342","51.4501114986563","60.630979498861045","812891","112223","60","15","16","29","43.72870643102602","43.71799416776259","44.57166806370495","813538","64764","69","48","16","5","44.497587786259544","44.431985819658074","44.46768402154399","864524","60417","73","54","14","5","46.745082419265884","47.05289038824404","52.34615384615385","932921","55604","83","63","15","5","45.87646879756469","45.61490079478529","42.57706766917293","910702","50308","87","67","15","5"
,"50.51838002281658","51.55051746812282","62.06838106370544","812941.5","112224","60","15","16","29","43.70457051831883","43.78620847389788","45.9280205655527","813629","64768","69","48","16","5","44.4565879201169","44.49568300074333","46.098591549295776","864620.5","60417","73","54","14","5","46.72992834833732","47.11978958202299","53.60775862068966","933027.5","55605","83","63","15","5","45.8251837453684","45.675739035965464","44.27777777777778","910809","50310","87","67","15","5"
,"50.51238831506242","51.64835039167477","63.1440281030445","812992","113291","60","15","16","29","43.67585743106927","43.85293613128252","47.41166077738516","813720","66162","69","48","16","5","44.429422492401216","44.5565784207216","47.569778633301254","864717","61873","73","54","14","5","46.687053653177074","47.18611698782092","55.57866184448463","933134","56438","83","63","15","5","45.79319546364243","45.73440448281777","45.765","910916","51448","87","67","15","5"
,"50.4698406676783","50.101644245142005","48.510013351134845","813044","114967","60","15","16","29","43.68067585702086","42.52206167303327","32.14140203714799","813811","66866","69","48","16","5","44.40053388339501","43.198195205669045","31.65506329113924","864813.5","62447","73","54","14","5","46.63344286235853","45.747882411559544","37.81399631675875","933240.5","57463","83","63","15","5","45.7564785662388","44.33643359353374","30.175824175824175","911023","51956","87","67","15","5"
,"50.48979591836735","50.22604218568344","49.31138545953361","813096","114969","60","16","16","28","43.6749801817184","42.61446049936334","33.16286057692308","813902","66866","69","48","16","5","44.34577745559986","43.285666832752035","32.65606361829026","864910","62451","73","54","14","5","46.60735749408122","45.83806676631789","38.867924528301884","933347","57472","83","63","15","5","45.737293251237475","44.42207828157006","30.867735470941884","911130","51961","87","67","15","5"
,"50.50933786078099","50.347118418867296","50.15277777777778","813151","115122","60","16","16","28","43.61377971858321","42.70658251674694","34.20952380952381","813993","66899","69","48","16","5","44.3133734939759","43.369207772795214","33.65618591934381","865006.5","62484","73","54","14","5","46.58067644562977","45.926092011293804","40.02555910543131","933453.5","57504","83","63","15","5","45.69548464780253","44.504954880141725","31.89538885065382","911237","51991","87","67","15","5"
,"50.49394642745123","50.46669988374024","51.26201696512724","813204.5","115189","60","18","16","26","43.57853988991714","42.793777334883465","35.31372549019608","814084","66907","69","48","16","5","44.28593740613925","43.45020207053092","34.625","865103","62490","73","54","14","5","46.56670295113691","46.012733211537395","41.013752455795675","933560","57516","83","63","15","5","45.65893383015806","44.5853955599845","33.041432584269664","911344","52007","87","67","15","5"
,"50.48943507429933","50.58417760062005","52.29895931882687","813253.5","115370","60","17","16","27","43.53624675559848","42.8784808725018","36.594251336898395","814175","66912","69","48","16","5","44.2388086534428","43.52859436416985","35.9156976744186","865199.5","62495","73","54","14","5","46.51643984102132","46.09727066378785","42.31983527796843","933666.5","57516","83","63","15","5","45.618761996161226","44.66423074793777","34.2235801581596","911451","52009","87","67","15","5"
,"50.90028063610851","50.70121242318552","50.12721893491124","813299.5","115493","60","14","16","30","43.521555622550494","42.96130210928417","37.674560216508794","814266","66919","69","48","16","5","44.22664111164351","43.60477218623706","37.009509875640084","865296","62500","73","54","14","5","46.49335338345865","46.1779327907878","43.53129346314326","933773","57517","83","63","15","5","45.589915563806215","44.74123899684438","35.35117302052786","911558","52009","87","67","15","5"
,"50.869759920388105","50.813486131871784","51.357682619647356","813342.5","115734","60","12","16","32","43.49173330126856","43.04312683385927","38.82517482517483","814357","66921","69","48","16","5","44.192887029288705","43.68045175220063","38.249062265566394","865392.5","62503","73","54","14","5","46.448172378608724","46.25754304379117","44.99215406562054","933879.5","57519","83","63","15","5","45.56000717574598","44.81675247744007","36.541044776119406","911665","52009","87","67","15","5"
,"50.827603326300114","50.923379283618445","52.715238583889175","813385.5","115736","60","10","16","34","43.487174866342286","43.1222941925483","39.83262711864407","814448","66922","69","48","16","5","44.15483986188832","43.75424901732824","39.43478260869565","865489","62509","73","54","14","5","46.42097064110246","46.33516027238","46.292061179898035","933986","57522","83","63","15","5","45.51438119107292","44.89093727509273","37.88505747126437","911772","52014","87","67","15","5"
,"50.82566135927142","51.03127941095056","53.75806451612903","813428.5","115856","60","10","16","34","43.463889721306565","43.20068648618723","41.01378809869376","814539","66924","69","48","16","5","44.13564162056041","43.824281680783926","40.65071770334928","865585.5","62511","73","54","14","5","46.39954569908542","46.41117200907934","47.55697151424288","934092.5","57531","83","63","15","5","45.45190249702735","44.963184410120135","39.34995977473854","911879","52018","87","67","15","5"
,"50.811398899672376","51.13768476997176","54.936373276776244","813470","117939","60","10","16","34","43.44973354888929","43.276975031833025","42.158590308370044","814630","68125","69","48","16","5","44.0729537366548","43.893705364557384","42.38154613466334","865682","63592","73","54","14","5","46.341642316178664","46.48502463599623","49.343122102009275","934199","58470","83","63","15","5","45.42858840304182","45.031999114211374","40.60926076360683","911986","53023","87","67","15","5"
,"50.78609328726555","51.24209710457842","56.22641509433962","813511.5","118467","60","9","16","35","43.394630071599046","43.352377788850134","43.80890253261704","814721","68450","69","48","16","5","44.07387675368496","43.960305597076896","43.32051282051282","865778.5","63894","73","54","14","5","46.33845420983685","46.55666279134142","50.44444444444444","934305.5","58574","83","63","15","5","45.39743893763339","45.10014947683109","41.90376569037657","912093","53084","87","67","15","5"
,"50.77097966728281","51.34479322371699","57.42553191489362","813554.5","118532","60","9","16","35","43.36971033496245","43.42451420029895","45.14007782101167","814812","68454","69","48","16","5","44.062133854074204","44.02507889054974","44.48711340206186","865875","63895","73","54","14","5","46.287307236061686","46.626916901954274","52.38653366583541","934412","58584","83","63","15","5","45.36747380261678","45.166306815036265","43.26706484641638","912200","53086","87","67","15","5"
,"50.75633768151612","51.446271383491116","58.63776918829376","813602","118861","60","10","16","34","43.350808368996674","43.495654099540495","46.46246973365617","814903","68482","69","48","16","5","44.04514832762085","44.08952001328683","45.7475898334794","865971.5","63915","73","54","14","5","46.26852948141132","46.69351713447379","53.824081981212636","934518.5","58606","83","63","15","5","45.36961022061868","45.23119083208769","44.20674740484429","912307","53106","87","67","15","5"
